"","virus","kpred","kest","mspe","rmspe"
"1","parvoH1",0.698842177530498,0.9944,0.0873544264229139,0.295557822469502
"2","phiX174",0.732079811458762,0.614981434810613,0.0137120298136318,0.117098376648149
